"conta_contabil";"uniorcam";"saldo_anterior_debito";"saldo_anterior_credito";"movimento_debito";"movimento_credito";"saldo_atual_debito";"saldo_atual_credito";"especificacao";"tipo_nivel";"nivel";"obsoleto1";"escrituracao";"natureza_informacao";"indicador_superavit";"recurso_vinculado";"complemento_recurso_vinculado";"exercicio_base"
"00000522130300000000";"1201";0;0;3e+05;0;3e+05;0;"ANULACAO DE DOTACAO";"A";6;"F";"S";"O";"F";0;0;2020
"00000522130500000000";"0201";0;0;281000;0;281000;0;"RESERVA DE CONTINGENCIA";"A";6;"F";"S";"O";"F";0;0;2020
"00000522130600000000";"0201";0;0;4774,9;0;4774,9;0;"DOTACAO TRANSFERIDA";"A";6;"F";"S";"O";"F";0;0;2020
"00000522130900000000";"0201";0;0;0;2667371,95;0;2667371,95;"(-) CANCELAMENTO DE DOTACOES";"A";6;"F";"S";"O";"F";0;0;2020
"00000522130900000000";"0201";0;0;0;6600;0;6600;"(-) CANCELAMENTO DE DOTACOES";"A";6;"F";"S";"O";"F";0;3160;2020
"00000522130900000000";"1201";0;0;0;3e+05;0;3e+05;"(-) CANCELAMENTO DE DOTACOES";"A";6;"F";"S";"O";"F";0;0;2020
"00000522139900000000";"0201";0;0;0;4130144,58;0;4130144,58;"VALOR GLOBAL DA DOTACAO ADICIONAL POR FONTE";"A";6;"F";"S";"O";"F";0;0;2020
"00000522139900000000";"0201";0;0;0;46654;0;46654;"VALOR GLOBAL DA DOTACAO ADICIONAL POR FONTE";"A";6;"F";"S";"O";"F";0;3160;2020
"00000522139900000000";"1201";0;0;0;3e+05;0;3e+05;"VALOR GLOBAL DA DOTACAO ADICIONAL POR FONTE";"A";6;"F";"S";"O";"F";0;0;2020
"00000522900000000000";"0201";0;0;15657449,4;625133,94;15032315,46;0;"OUTROS CONTROLES DA DESPESA ORCAMENTARIA";"S";4;"F";"N";"O";"F";0;0;2020
"00000522920000000000";"0201";0;0;15657449,4;625133,94;15032315,46;0;"EMPENHOS POR EMISSAO";"S";5;"F";"N";"O";"F";0;0;2020
"00000522920100000000";"0201";0;0;15657449,4;625133,94;15032315,46;0;"EXECUCAO DA DESPESA POR NOTA DE EMPENHO";"S";6;"F";"N";"O";"F";0;0;2020
"00000522920101000000";"0201";0;0;14319147,59;0;14319147,59;0;"EMISSAO DE EMPENHOS";"A";7;"F";"S";"O";"F";0;0;2020
"00000522920101000000";"0201";0;0;39737,65;0;39737,65;0;"EMISSAO DE EMPENHOS";"A";7;"F";"S";"O";"F";0;3160;2020
"00000522920101000000";"1201";0;0;1084324,98;0;1084324,98;0;"EMISSAO DE EMPENHOS";"A";7;"F";"S";"O";"F";0;0;2020
"00000522920102000000";"0201";0;0;214239,18;0;214239,18;0;"REFORCO DE EMPENHOS";"A";7;"F";"S";"O";"F";0;0;2020
"00000522920103000000";"0201";0;0;0;616088,14;0;616088,14;"(-) ANULACAO DE EMPENHOS";"A";7;"F";"S";"O";"F";0;0;2020
"00000522920103000000";"0201";0;0;0;9013;0;9013;"(-) ANULACAO DE EMPENHOS";"A";7;"F";"S";"O";"F";0;3160;2020
"00000522920103000000";"1201";0;0;0;32,8;0;32,8;"(-) ANULACAO DE EMPENHOS";"A";7;"F";"S";"O";"F";0;0;2020
"00000530000000000000";"0201";838814,07;0;784990,3;784990,3;838814,07;0;"INSCRICAO DE RESTOS A PAGAR";"S";2;"P";"N";"O";"F";0;0;2020
"00000531000000000000";"0201";683942,13;0;630658,36;630658,36;683942,13;0;"INSCRICAO DE RP NAO PROCESSADOS";"S";3;"P";"N";"O";"F";0;0;2020
"00000531100000000000";"0201";0;0;626058,36;0;626058,36;0;"RP NAO PROCESSADOS INSCRITOS";"A";4;"P";"S";"O";"F";0;0;2020
"00000531100000000000";"1201";0;0;4600;0;4600;0;"RP NAO PROCESSADOS INSCRITOS";"A";4;"P";"S";"O";"F";0;0;2020
"00000531200000000000";"0201";53283,77;0;0;0;53283,77;0;"RP NAO PROCESSADOS - EXERCICIOS ANTERIORES";"A";4;"P";"S";"O";"F";0;0;2020
"00000531700000000000";"0201";626058,36;0;0;626058,36;0;0;"RP NAO PROCESSADOS - INSCRICAO NO EXERCICIO";"A";4;"P";"S";"O";"F";0;0;2020
"00000531700000000000";"1201";4600;0;0;4600;0;0;"RP NAO PROCESSADOS - INSCRICAO NO EXERCICIO";"A";4;"P";"S";"O";"F";0;0;2020
"00000532000000000000";"0201";154871,94;0;154331,94;154331,94;154871,94;0;"INSCRICAO DE RP PROCESSADOS";"S";3;"P";"N";"O";"F";0;0;2020
"00000532100000000000";"0201";0;0;154331,94;0;154331,94;0;"RP PROCESSADOS - INSCRITOS";"A";4;"P";"S";"O";"F";0;0;2020
"00000532200000000000";"0201";540;0;0;0;540;0;"RP PROCESSADOS - EXERCICIOS ANTERIORES";"A";4;"P";"S";"O";"F";0;0;2020
"00000532700000000000";"0201";154331,94;0;0;154331,94;0;0;"RP PROCESSADOS - INSCRICAO NO EXERCICIO";"A";4;"P";"S";"O";"F";0;0;2020
"00000600000000000000";"0201";0;838814,07;96309314,14;175579717,71;0;80109217,64;"CONTROLES DA EXECUCAO DO PLANEJAMENTO E ORCAMENTO";"S";1;"P";"N";"O";"F";0;0;2020
"00000620000000000000";"0201";0;0;94219604,59;173490008,16;0;79270403,57;"EXECUCAO DO ORCAMENTO";"S";2;"P";"N";"O";"F";0;0;2020
"00000621000000000000";"0201";0;0;24377787,4;57004531;0;32626743,6;"EXECUCAO DA RECEITA";"S";3;"F";"N";"O";"F";0;0;2020
"00000621100000000000";"0201";0;0;18593571,37;32502216,16;0;13908644,79;"RECEITA A REALIZAR";"A";4;"F";"S";"O";"F";0;0;2020
"00000621100000000000";"0201";0;0;45065,81;0;45065,81;0;"RECEITA A REALIZAR";"A";4;"F";"S";"O";"F";0;3160;2020
"00000621100000000000";"1201";0;0;3133996,69;6694980,92;0;3560984,23;"RECEITA A REALIZAR";"A";4;"F";"S";"O";"F";0;0;2020
"00000621200000000000";"0201";0;0;97425,93;14608392,93;0;14510967;"RECEITA REALIZADA";"A";4;"F";"S";"O";"F";0;0;2020
"00000621200000000000";"0201";0;0;0;45065,81;0;45065,81;"RECEITA REALIZADA";"A";4;"F";"S";"O";"F";0;3160;2020
"00000621200000000000";"1201";0;0;0;2688533,56;0;2688533,56;"RECEITA REALIZADA";"A";4;"F";"S";"O";"F";0;0;2020
"00000621300000000000";"0201";0;0;2507727,6;465341,62;2042385,98;0;"(-) DEDUCOES DA RECEITA ORCAMENTARIA";"S";4;"F";"N";"O";"F";0;0;2020
"00000621310000000000";"0201";0;0;1813125,83;19317,85;1793807,98;0;"(-) DEDUCOES  POR TRANSFERENCIAS CONSTITUCIONAIS E LEGAIS";"S";5;"F";"N";"O";"F";0;0;2020
"00000621310100000000";"0201";0;0;1813125,83;19317,85;1793807,98;0;"(-) FUNDEB";"A";6;"F";"S";"O";"F";0;0;2020
"00000621320000000000";"0201";0;0;81085,38;560,64;80524,74;0;"(-) RENUNCIA";"A";5;"F";"S";"O";"F";0;0;2020
"00000621390000000000";"1201";0;0;613516,39;445463,13;168053,26;0;"(-) OUTRAS DEDUCOES DA RECEITA REALIZADA";"A";5;"F";"S";"O";"F";0;0;2020
"00000622000000000000";"0201";0;0;69841817,19;116485477,16;0;46643659,97;"EXECUCAO DA DESPESA";"S";3;"F";"N";"O";"F";0;0;2020
"00000622100000000000";"0201";0;0;44236619,27;75847963,78;0;31611344,51;"DISPONIBILIDADES DE CREDITO";"S";4;"F";"N";"O";"F";0;0;2020
"00000622110000000000";"0201";0;0;17200758,72;28773286,07;0;11572527,35;"CREDITO DISPONIVEL";"A";5;"F";"S";"O";"F";0;0;2020
"00000622110000000000";"0201";0;0;46337,65;55667;0;9329,35;"CREDITO DISPONIVEL";"A";5;"F";"S";"O";"F";0;3160;2020
"00000622110000000000";"1201";0;0;1384324,98;6381497,33;0;4997172,35;"CREDITO DISPONIVEL";"A";5;"F";"S";"O";"F";0;0;2020
"00000622130000000000";"0201";0;0;25605197,92;40637513,38;0;15032315,46;"CREDITO UTILIZADO";"S";5;"F";"N";"O";"F";0;0;2020
"00000622130100000000";"0201";0;0;12068794,79;14712083,81;0;2643289,02;"CREDITO EMPENHADO A LIQUIDAR";"A";6;"F";"S";"O";"F";0;0;2020
"00000622130100000000";"0201";0;0;30577,65;39737,65;0;9160;"CREDITO EMPENHADO A LIQUIDAR";"A";6;"F";"S";"O";"F";0;3160;2020
"00000622130100000000";"1201";0;0;1079007,78;1084357,78;0;5350;"CREDITO EMPENHADO A LIQUIDAR";"A";6;"F";"S";"O";"F";0;0;2020
"00000622130300000000";"0201";0;0;11161113,08;11618123,58;0;457010,5;"CREDITO EMPENHADO LIQUIDADO A PAGAR";"A";6;"F";"S";"O";"F";0;0;2020
"00000622130300000000";"0201";0;0;21636,56;21564,65;71,91;0;"CREDITO EMPENHADO LIQUIDADO A PAGAR";"A";6;"F";"S";"O";"F";0;3160;2020
"00000622130300000000";"1201";0;0;1078618,33;1079007,78;0;389,45;"CREDITO EMPENHADO LIQUIDADO A PAGAR";"A";6;"F";"S";"O";"F";0;0;2020
"00000622130400000000";"0201";0;0;165416,93;10982416,04;0;10816999,11;"CREDITO EMPENHADO LIQUIDADO PAGO";"A";6;"F";"S";"O";"F";0;0;2020
"00000622130400000000";"0201";0;0;0;21636,56;0;21636,56;"CREDITO EMPENHADO LIQUIDADO PAGO";"A";6;"F";"S";"O";"F";0;3160;2020
"00000622130400000000";"1201";0;0;32,8;1078585,53;0;1078552,73;"CREDITO EMPENHADO LIQUIDADO PAGO";"A";6;"F";"S";"O";"F";0;0;2020
"00000622900000000000";"0201";0;0;25605197,92;40637513,38;0;15032315,46;"OUTROS CONTROLES DA DESPESA ORCAMENTARIA";"S";4;"F";"N";"O";"F";0;0;2020
"00000622920000000000";"0201";0;0;25605197,92;40637513,38;0;15032315,46;"EMISSAO DE EMPENHO";"S";5;"F";"N";"O";"F";0;0;2020
"00000622920100000000";"0201";0;0;25605197,92;40637513,38;0;15032315,46;"EMPENHOS POR NOTA DE EMPENHO";"S";6;"F";"N";"O";"F";0;0;2020
"00000622920101000000";"0201";0;0;12068794,79;14712083,81;0;2643289,02;"EMPENHOS A LIQUIDAR";"A";7;"F";"S";"O";"F";0;0;2020
"00000622920101000000";"0201";0;0;30577,65;39737,65;0;9160;"EMPENHOS A LIQUIDAR";"A";7;"F";"S";"O";"F";0;3160;2020
"00000622920101000000";"1201";0;0;1079007,78;1084357,78;0;5350;"EMPENHOS A LIQUIDAR";"A";7;"F";"S";"O";"F";0;0;2020
"00000622920103000000";"0201";0;0;11161113,08;11618123,58;0;457010,5;"EMPENHOS LIQUIDADOS A PAGAR";"A";7;"F";"S";"O";"F";0;0;2020
"00000622920103000000";"0201";0;0;21636,56;21564,65;71,91;0;"EMPENHOS LIQUIDADOS A PAGAR";"A";7;"F";"S";"O";"F";0;3160;2020
"00000622920103000000";"1201";0;0;1078618,33;1079007,78;0;389,45;"EMPENHOS LIQUIDADOS A PAGAR";"A";7;"F";"S";"O";"F";0;0;2020
"00000622920104000000";"0201";0;0;165416,93;10982416,04;0;10816999,11;"EMPENHOS LIQUIDADOS PAGOS";"A";7;"F";"S";"O";"F";0;0;2020
"00000622920104000000";"0201";0;0;0;21636,56;0;21636,56;"EMPENHOS LIQUIDADOS PAGOS";"A";7;"F";"S";"O";"F";0;3160;2020
"00000622920104000000";"1201";0;0;32,8;1078585,53;0;1078552,73;"EMPENHOS LIQUIDADOS PAGOS";"A";7;"F";"S";"O";"F";0;0;2020
"00000630000000000000";"0201";0;838814,07;2089709,55;2089709,55;0;838814,07;"EXECUCAO DE RESTOS A PAGAR";"S";2;"F";"N";"O";"F";0;0;2020
"00000631000000000000";"0201";0;683942,13;1781225,67;1781225,67;0;683942,13;"EXECUCAO DE RP NAO PROCESSADOS";"S";3;"F";"N";"O";"F";0;0;2020
"00000631100000000000";"0201";0;53283,77;580653,96;657840,19;0;130470;"RP NAO PROCESSADOS A LIQUIDAR";"A";4;"F";"S";"O";"F";0;0;2020
"00000631100000000000";"1201";0;0;4600;4600;0;0;"RP NAO PROCESSADOS A LIQUIDAR";"A";4;"F";"S";"O";"F";0;0;2020
"00000631300000000000";"0201";0;0;561633,35;561633,35;0;0;"RP NAO PROCESSADOS LIQUIDADOS A PAGAR";"A";4;"F";"S";"O";"F";0;0;2020
"00000631300000000000";"1201";0;0;3680;4600;0;920;"RP NAO PROCESSADOS LIQUIDADOS A PAGAR";"A";4;"F";"S";"O";"F";0;0;2020
"00000631400000000000";"0201";0;0;0;529851,52;0;529851,52;"RP NAO PROCESSADOS PAGOS";"A";4;"F";"S";"O";"F";0;0;2020
"00000631400000000000";"1201";0;0;0;3680;0;3680;"RP NAO PROCESSADOS PAGOS";"A";4;"F";"S";"O";"F";0;0;2020
"00000631700000000000";"0201";0;630658,36;630658,36;0;0;0;"RP NAO PROCESSADOS - INSCRICAO NO EXERCICIO";"S";4;"F";"N";"O";"F";0;0;2020
"00000631710000000000";"0201";0;626058,36;626058,36;0;0;0;"RP NAO PROCESSADOS A LIQUIDAR - INSCRICAO NO EXERCICIO";"A";5;"F";"S";"O";"F";0;0;2020
"00000631710000000000";"1201";0;4600;4600;0;0;0;"RP NAO PROCESSADOS A LIQUIDAR - INSCRICAO NO EXERCICIO";"A";5;"F";"S";"O";"F";0;0;2020
"00000631900000000000";"0201";0;0;0;19020,61;0;19020,61;"RP NAO PROCESSADOS CANCELADOS";"S";4;"F";"N";"O";"F";0;0;2020
"00000631990000000000";"0201";0;0;0;19020,61;0;19020,61;"OUTROS CANCELAMENTOS DE RP";"A";5;"F";"S";"O";"F";0;0;2020
"00000632000000000000";"0201";0;154871,94;308483,88;308483,88;0;154871,94;"EXECUCAO DE RP PROCESSADOS";"S";3;"F";"N";"O";"F";0;0;2020
"00000632100000000000";"0201";0;540;154151,94;154331,94;0;720;"RP PROCESSADOS A PAGAR";"A";4;"F";"S";"O";"F";0;0;2020
"00000632200000000000";"0201";0;0;0;154151,94;0;154151,94;"RP PROCESSADOS PAGOS";"A";4;"F";"S";"O";"F";0;0;2020
"00000632700000000000";"0201";0;154331,94;154331,94;0;0;0;"RP PROCESSADOS - INSCRICAO NO EXERCICIO";"A";4;"F";"S";"O";"F";0;0;2020
"00000700000000000000";"0201";113387046,39;0;172486264,46;163937363,67;121935947,18;0;"CONTROLES DEVEDORES";"S";1;"F";"N";"C";"F";0;0;2020
"00000710000000000000";"0201";59077208,03;0;2359443,89;12346612,51;49090039,41;0;"ATOS POTENCIAIS";"S";2;"F";"N";"C";"F";0;0;2020
"00000711000000000000";"0201";57446179,57;0;0;12046883,86;45399295,71;0;"ATOS POTENCIAIS ATIVOS";"S";3;"F";"N";"C";"F";0;0;2020
"00000711300000000000";"0201";36000;0;0;0;36000;0;"DIREITOS CONTRATUAIS";"S";4;"F";"N";"C";"F";0;0;2020
"00000711310000000000";"0201";36000;0;0;0;36000;0;"DIREITOS CONTRATUAIS - CONSOLIDACAO";"S";5;"F";"N";"C";"F";0;0;2020
"00000711310300000000";"0201";36000;0;0;0;36000;0;"CONTRATOS DE ALUGUEIS";"A";6;"F";"S";"C";"F";0;0;2020
"00000711900000000000";"0201";57410179,57;0;0;12046883,86;45363295,71;0;"OUTROS ATOS POTENCIAIS ATIVOS";"S";4;"F";"N";"C";"F";0;0;2020
"00000711910000000000";"0201";57410179,57;0;0;12046883,86;45363295,71;0;"OUTROS ATOS POTENCIAIS ATIVOS -  CONSOLIDACAO";"S";5;"F";"N";"C";"F";0;0;2020
"00000711910100000000";"1201";57410179,57;0;0;12046883,86;45363295,71;0;"PLANO DE AMORTIZACAO DO DEFICIT ATUARIAL";"A";6;"F";"S";"C";"F";0;0;2020
"00000712000000000000";"0201";1631028,46;0;2359443,89;299728,65;3690743,7;0;"ATOS POTENCIAIS PASSIVOS";"S";3;"F";"N";"C";"F";0;0;2020
"00000712200000000000";"0201";34716;0;166800;0;201516;0;"OBRIGACOES CONVENIADAS E OUTROS INSTRUMENTOS CONGENERES";"S";4;"F";"N";"C";"F";0;0;2020
"00000712210000000000";"0201";34716;0;166800;0;201516;0;"OBRIGACOES CONVENIADAS E OUTROS INSTRUMENTOS CONGENERES - CONSOLIDACAO";"S";5;"F";"N";"C";"F";0;0;2020
"00000712210100000000";"0201";34716;0;166800;0;201516;0;"OBRIGACOES CONVENIADAS";"A";6;"F";"S";"C";"F";0;0;2020
"00000712300000000000";"0201";1410561,28;0;2192643,89;299728,65;3303476,52;0;"OBRIGACOES CONTRATUAIS";"S";4;"F";"N";"C";"F";0;0;2020
"00000712310000000000";"0201";1410561,28;0;2192643,89;299728,65;3303476,52;0;"OBRIGACOES CONTRATUAIS - CONSOLIDACAO";"S";5;"F";"N";"C";"F";0;0;2020
"00000712310200000000";"0201";984326,2;0;1173748,96;282320,65;1875754,51;0;"CONTRATOS DE SERVICOS";"A";6;"F";"S";"C";"F";0;0;2020
"00000712310200000000";"1201";0;0;7850;0;7850;0;"CONTRATOS DE SERVICOS";"A";6;"F";"S";"C";"F";0;0;2020
"00000712310400000000";"0201";263463,33;0;992204,93;17408;1238260,26;0;"CONTRATOS DE FORNECIMENTO DE BENS";"A";6;"F";"S";"C";"F";0;0;2020
"00000712319900000000";"0201";162771,75;0;18840;0;181611,75;0;"OUTROS OBRIGACOES CONTRATUAIS";"A";6;"F";"S";"C";"F";0;0;2020
"00000712900000000000";"0201";185751,18;0;0;0;185751,18;0;"OUTROS ATOS POTENCIAIS PASSIVOS";"S";4;"F";"N";"C";"F";0;0;2020
"00000712920000000000";"0201";185751,18;0;0;0;185751,18;0;"BENEFICIARIOS DE SENTENCAS JUDICIAIS AINDA NAO INCLUIDAS NO ORCAMENTO";"A";5;"F";"S";"C";"F";0;0;2020
"00000720000000000000";"0201";25524355,91;0;139380989,16;123578033,2;41327311,87;0;"ADMINISTRACAO FINANCEIRA";"S";2;"F";"N";"C";"F";0;0;2020
"00000721000000000000";"0201";25524355,91;0;139380989,16;123578033,2;41327311,87;0;"DISPONIBILIDADES POR DESTINACAO";"S";3;"F";"N";"C";"F";0;0;2020
"00000721100000000000";"0201";25524355,91;0;139380989,16;123578033,2;41327311,87;0;"CONTROLE DA DISPONIBILIDADE DE RECURSOS";"S";4;"F";"N";"C";"F";0;0;2020
"00000721110000000000";"0201";20294468,82;0;7329236,02;1533454,11;26090250,73;0;"RECURSOS ORDINARIOS";"S";5;"F";"N";"C";"F";0;0;2020
"00000721110001000000";"0201";0;1608578,22;7329236,02;1533454,11;4187203,69;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - LIVRE";"A";7;"F";"S";"C";"F";0;0;2020
"00000721110100000000";"0201";1827,34;0;0;0;1827,34;0;"RECURSOS ORDINARIOS";"A";6;"F";"S";"C";"F";0;0;2020
"00000721110100000000";"1201";19813836,96;0;0;0;19813836,96;0;"RECURSOS ORDINARIOS";"A";6;"F";"S";"C";"F";0;0;2020
"00000721119999000000";"0201";2087382,74;0;0;0;2087382,74;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS COMPROMETIDA POR EMPENHO - OUTROS RECURSOS";"A";7;"F";"S";"C";"F";0;0;2020
"00000721120020000000";"0201";0;0;1054516,39;4405,94;1050110,45;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - MDE";"A";7;"F";"S";"C";"F";0;0;2020
"00000721120031000000";"0201";119357,27;0;3511119,73;1827043,88;1803433,12;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FUNDEB";"A";7;"F";"S";"C";"F";0;0;2020
"00000721120040000000";"0201";198662,82;0;2027962;10994,27;2215630,55;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ASPS";"A";7;"F";"S";"C";"F";0;0;2020
"00000721120050000000";"1201";3920798,83;0;122017018,45;119948265,82;5989551,46;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - RPPS";"A";7;"F";"S";"C";"F";0;0;2020
"00000721120900000000";"0201";0;0;111,82;0;111,82;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - COVID-19";"A";6;"F";"S";"C";"F";0;0;2020
"00000721120900000000";"0201";0;0;22000;0;22000;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - COVID-19";"A";6;"F";"S";"C";"F";0;3160;2020
"00000721121001000000";"0201";0;0;14693,84;0;14693,84;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE FUNDAMENTAL FF";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121002000000";"0201";0;0;4,82;22334,8;0;22329,98;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - COVID-19 LC 173/2020 - SAUDE/ASSISTENCIA";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121002000000";"0201";0;0;22329,98;0;22329,98;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - COVID-19 LC 173/2020 - SAUDE/ASSISTENCIA";"A";7;"F";"S";"C";"F";0;3160;2020
"00000721121005000000";"0201";24527,93;0;2990,43;0;27518,36;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - TAXAS E MULTAS AMBIENTAIS - LEI 2378/12";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121008000000";"0201";420250,83;0;2544,93;0;422795,76;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CESSAO ONEROSA - PRE-SAL - LEI N. 13885/2019";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121010000000";"0201";0;0;88006,61;0;88006,61;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ALIENACAO DE BENS MOVEIS ART. 44 LC101/2000";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121011000000";"0201";0;0;11120,18;0;11120,18;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ALIENACAO DE BENS ADQUIRODOS RECURSOS DA EDUCACAO";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121014000000";"0201";0;0;128854,98;0;128854,98;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - Q/SE - QUOTA SALARIO EDUCACAO FF";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121016000000";"0201";0;0;22784,95;0;22784,95;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNATE FF";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121017000000";"0201";0;0;81901,5;0;81901,5;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONVENIO TRANSPORTE ESCOLAR FE";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121018000000";"0201";0;0;4441,23;0;4441,23;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CIDE FF";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121021000000";"0201";66666,45;0;9779,98;0;76446,43;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PSB - SCFV FF";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121022000000";"0201";56304,63;0;694,88;0;56999,51;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - REFORMA E AMPLIACAO DA QUADRA DA PRACA JOAO SAFFI";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121031000000";"0201";0;0;11240,8;0;11240,8;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE CRECHE FF";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121033000000";"0201";0;0;7268,35;0;7268,35;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE PRE-ESCOLA FF";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121038000000";"0201";0;0;7157,71;0;7157,71;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - IGD-BF FF";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121050000000";"0201";11595,91;0;10624,2;0;22220,11;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - IR DOACAO";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121059000000";"0201";0;0;866,02;0;866,02;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE EJA FF";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121064000000";"0201";0;0;91219,01;0;91219,01;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PSB - PAIF FF";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121067000000";"0201";5187,32;0;14,68;0;5202;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - IGD-SUAS FF";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121068000000";"0201";0;0;4217,84;0;4217,84;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - COVID-19/SUAS PORT MC 369/2020 - EPI";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121069000000";"0201";0;0;51861,41;0;51861,41;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - COVID-19/SUAS PORT MC 369/2020 - ALIM";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121070000000";"0201";11515,55;0;91,89;0;11607,44;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE MAIS EDUCACAO FF";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121071000000";"0201";0;0;583;0;583;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE AEE";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121103000000";"0201";0;0;10318,06;0;10318,06;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - OASF/FEAS FE";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121112000000";"0201";0;0;15011,48;0;15011,48;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PIT FE - PROGRAMA DE INTEGRACAO TRIBUTARIA";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121114000000";"0201";0;0;95,84;0;95,84;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - MULTA DE TRANSITO FE";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121200000000";"0201";33172,41;0;494,55;0;33666,96;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PAVIMENTACAO CONVENIO 829118 MIN CIDADES";"A";6;"F";"S";"C";"F";0;0;2020
"00000721121203000000";"0201";49506,59;0;98845,51;0;148352,1;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PAV. URB. SICONV CONVENIO 847175/17";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121206000000";"0201";131437,41;0;740,9;0;132178,31;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - EQUIP. PATRULHA AGRICOLA PROP045635/2018SICONV";"A";7;"F";"S";"C";"F";0;0;2020
"00000721121207000000";"0201";64263,93;0;568,02;0;64831,95;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - EQUIP. PATRULHA AGRICOLA PROP054169/2018SICONV";"A";7;"F";"S";"C";"F";0;0;2020
"00000721124001000000";"0201";0;0;22334,8;0;22334,8;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - OUTRAS RECEITAS MUNICIPAIS APLICADAS EM SAUDE";"A";7;"F";"S";"C";"F";0;0;2020
"00000721124002000000";"0201";0;0;21378,02;0;21378,02;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ALIENACAO DE BENS ADQUIRIDOS COM RECURSOS DA SAUDE";"A";7;"F";"S";"C";"F";0;0;2020
"00000721124011000000";"0201";0;0;86168,54;0;86168,54;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ATENCAO BASICA PIES FE";"A";7;"F";"S";"C";"F";0;0;2020
